,Tweet
1962,PIEDMONT ROAD NE AND LINDBERGH DRIVE NE @ : MCLENDON AVENUE NE AND MORELAND AVENUE NE @ :
1963,FAMOUS VIEWINGS IN ATLANTA TONIGHT STARTING AT WESTVIEW DRIVE SW AND LEE STREET SW @ : PEACHTREE STREET AND  STREET NE @ :
1964,MONROE AVENUE AND ST ANTOINE STREET @ : WOODWARD AVENUE AND WATSON STREET @ : ALFRED STREET AND RIOPELLE STREET @ :
1965,FAMOUS VIEWINGS IN DETROIT TONIGHT STARTING AT E JEFFERSON AND BEAUBIEN @ : MAPLE LANE AND BURBANK LANE @ :
1966,SCHLESISCHE STR AND OBERBAUMBRUCKE @ : HECKMANNUFER AND SCHLESISCHE STR @ : BERGHAIN AND AM WRIEZENER BAHNHOF @ :
1967,FAMOUS VIEWINGS IN BERLIN TONIGHT STARTING AT ROSENTHALER STR AND TOR STR @ : MUEHLEN STR AND OBERBAUMBRUCKE @ :
1968,FAMOUS VIEWINGS IN OAKLAND TONIGHT STARTING @ : BROADWAY AND W GRAND AVENUE  STREET AND KAISER PLAZA
1969,FLORIDA AND DIVISION STREET  STREET AND HOWARD STREE
1970,FAMOUS VIEWINGS IN SAN FRANCISCO TONIGHT STARTING @ : HAGIWARA TEA GARDEN DRIVE AND JOHN F KENNEDY DRIVE
1971,BALLARD AVENUE NW AND NW IONE PLACE PHINNEY AVENUE N AND N  STREE
1972,FAMOUS VIEWINGS IN SEATTLE STARTING @ :  AVENUE SOUTH AND S MAIN STREET E PIKE STREET AND  AVENUE
1973,BAGBY AND FRANKLIN SOUTH MAIN STREET AND PRESTON RICHMOND AVENUE AND UNITY
1974,FAMOUS VIEWINGS IN HOUSTON STARTING @ : TEXAS AVENUE AND JACKSON STREET SOUTH MAIN STREET AND FONDREN
1975,FRANKFORD AND EAST ALLEN STREE
1976,FAMOUS VIEWINGS IN PHILADELPHIA STARTING @ : SOUTH STREET AND  STREET FRANKFORD AND EAST GIRARD AVENUE
1977,NW  AVENUE AND NW  STREET COLLINS AND  STREET NE  STREET AND N MIAMI AVENUE
1978,FAMOUS VIEWINGS IN MIAMI TONIGHT STARTING @ : NW  STREET AND NW  AVENUE
1979,MASSACHUSETTS AVENUE AND ALBANY STREET MEEHAN AND WILLIAMS STREET TREMONT AND WEST STREE
1980,FAMOUS VIEWINGS IN BOSTON TONIGHT STARTING @ : IPSWICH AND VAN NESS STREET HUNTINGTON AND LONGWOOD AVENUE
1981,EAST GRAND AVENUE AND NORTH STREETER DRIVE NORTH CLARK STREET AND WEST ADDISON STREET NORTH MILWAUKEE AVENUE AND WEST DIVISION STREE
1982,FAMOUS VIEWINGS IN CHICAGO TONIGHT STARTING @ : SOUTH MICHIGAN AVENUE AND EAST MONROE STREET NORTH MICHIGAN AND EAST LAKE STREE
1983,PLACE DE LA FONTAINE STRAVINSKY QUAI DE VALMY RUE D’ULM - PLACE DU PANTHEON
1984,FAMOUS VIEWING IN PARIS TONIGHT @ PLACE DU TROCADERO ET DU  NOVEMBRE
1985,This was playing when I got in the car🙏🙏🙏 
1986,Beautiful Morning  
1987,S  & WYTHE INGRAHAM & BOGAR
1988,FAMOUS VIEWINGS IN NYC TONIGHT LITTLE W  &  AVENUE WATTS & THOMPSON EAST HOUSTON & LAFAYETTE AVENUE C &  STREE
1989,Famous TV premiere tonight on E @  and 
1990,New Desiigner mixtape 
1991,Famous viewing @ Figueroa and  in downtown LA :
1992,VOGUE PARTY LONG SLEEVE T SHIRT 
1993,Famous 
1994,Sooooo good!  
1995,"Second Famous screening just added
"
1996,Tonight at the Forum the doors open at  and the visual plays at  sharp
1997,Thank God for the support of my wife and real friends
1998,I feel so blessed thank God for every up and every down. Making final tweaks to the edit. Feeling very inspired
1999,PABLO TEMPORARY STORE JUNE - - AT  RUE DE RICHELIEU IN PARIS
2000,Famous 
2001,Wifey made the best Father's Day meal ever. So thankful so happy so blessed. Thank you for making my family
2002,Champions 
2003,TOUR 
2004, BOOST GREY WITH GUM SOLE SOLD OUT IN  MINUTE
2005, BOOST GREY WITH GUM SOLE 
2006,I love this video. Very creative. 
2007,Zine and Shoes from SEASON  
2008,Show at  SOLD OU
2009,Tune into Big Boy's . I'm about to play the first single from Cruel Win
2010,ORIGINAL DONDA / CALI DEWITT CREWNECK SWEATSHIRT 
2011,NO MORE PARTIES IN LA 
2012,PABLO TEMPORARY STORE MAY - - AT  N FAIRFAX IN LA
2013,I love you Ellen 
2014,Chance too good. God level bars
2015,PANDA PANDA PANDA 
2016,My brother Chance!!! Thank you for letting me work on this masterpiece. One of my favorite people. 
2017,. GET TOP DAWG ON THE PHONE !
2018,Thank you for watching over our family. Nori and Kim say happy Mother's Day... And Saint smiled
2019,Found this in Mom's storage. I love and miss you. 
2020,So happy to do a video with my brothers. Rap can be fun. We had a great time. Respect. 
2021,We just had fun with the “future” theme !!!   It was a fun night all together
2022,also to Kim’s hair and makeup Lorraine jewelry and the whole style squad at Balmain and the Yeezy team
2023,and thank you for turning my personal jean jacket into a couture piec
2024,thank you Olivier for making  dresses for Kim to choose from which we chopped  in half
2025,Thank you Anna for the invite thank you to the whole Vogue team
2026,I’m really excited to get our first best dressed at the met … This Gala is like the Grammys of style! 
2027,I'm so proud of  # song in the country. Panda!!! Good music !!!
2028,I FEEL LIKE KOBE   
2029,Wes 
2030,At the God's last game 
2031,I love this new A$AP FERG album!!!
2032,I also wanted to point out that it’s the first album to go number  off of streaming!!!
2033,I’m so happy that you guys like the music… I’m working on the tour designs now…
2034,Thank you to everybody who made The Life of Pablo the number  album in the world!!!
2035,Tribe changed music forev
2036,His mother’s poem at the celebration brought me to tears
2037,All respect prayers and love to Phife’s family Thank you for so much inspiration
2038,"hey guys, do you like the fixed version of Wolves better?"
2039,Royère doesn't make a Polar bear bed but the Polar bear couch is my favorite piece of furniture we own 
2040,and also my number one design rule of anything I do from shoes to music to homes is that Kim has to like
2041,plus when you sit on the platform your calf is sort of half on half off
2042,I love Rick Owens’ bed design but the back is too high for the beams and angle of the ceilin
2043,I've been trying to figure out the bed design for the master bedroom at our Hidden Hills compound... 
2044,The Life of Pablo is now available for purchase  
2045,And I love you like Kanye loves Kany
2046,We still love Kany
2047,That’s all it was Kany
2048,Man that'd be so Kany
2049,Called I Miss the Old Kany
2050,What if Kanye made a song about Kany
2051,I even had the pink polo I thought I was Kany
2052,I used to love Kany
2053,I used to love Kany
2054,And now I look and look around and there’s so many Kanyes
2055,It wasn’t any Kanyes
2056,See I invented Kany
2057,I gotta say at that time I’d like to meet Kany
2058,Chop up the beats Kany
2059,I miss the sweet Kany
2060,Spaz in the news Kany
2061,The always rude Kany
2062,The bad mood Kany
2063,I hate the new Kany
2064,Set on his goals Kany
2065,Chop up the soul Kany
2066,Straight from the Go Kany
2067,I miss the old Kany
2068,daytime 
2069,you have to know who you are before you can become
2070,feels good to be home 
2071,Pablo did  Million... This is not regular! 
2072,"Ultralight Prayer: 
Happy Easter!"
2073,Young Thug is super inspiring to me. Amazing artist!!! 
2074,I used an exclamation just to be an asshole and also to make a point! LOL
2075,And I used a period because contrary to popular belief I strongly dislike exclamation points!
2076,"On another note, I strongly dislike suit jackets. I used the word dislike because I hate the word ha"
2077,I love you
2078,I have so much love in my heart and we just need the shot to create live breath
2079,I love you guys
2080,Everyone has made mistakes. I just make them in public
2081,Don't hide from the truth because it is the only ligh
2082,Don't be mad at the truth. When you don't like me you are merely shooting the messen
2083,Don't be scared of the truth because we need to restart the human foundation in truth
2084,They think we're stupid. They do not know how to communica
2085,When companies doubt me they doubt us
2086,That dreams will actualize. Dreams will manifes
2087,I have a dream
2088,Eventually the guys with real ideas not running a scam on the world will overcom
2089,They can't kill us a
2090,I speak yell scream directly at the old guard on behalf of the futu
2091,The Pablo pop up was almost a pop up of influenc
2092,We are here to make life b
2093,And I promise the power is in the people and I will use the power given by the people to bring everything I have back to the peop
2094,I speak truth to power!!!
2095,I represent the dreamers
2096,in the past the press/old guard and powers that be would have silenced me a long time ago but I have a form of social immunity
2097,thank God for paps thank God for social media
2098,We will find freedom in truth as opposed to ridicu
2099,We no longer have to be scared of the truth
2100,We will breathe clean air and exercise the first amendmen
2101,We will not get bullied by perception any longer. We will give our opinions
2102,We will change that. We will rise. We will have a voic
2103,In Roman times the artist would contemplate proportions and colors. Now there is only one important color... Green
2104,Let's fight for our future. We can change everythin
2105,I stand with the utmost humility. We are so blessed!!! All praises and blessings to the families of people who never gave up on dreams
2106,I promise I will never let the people down. I want a better life for all!!! Pablo Pablo Pablo Pablo!
2107,This is the people the culture the dreams the futu
2108,but there is no other brand that could sell  million dollars of clothing in  days from  location!!!
2109,they called me crazy and pointed fingers
2110,Pablo in blood
2111,every red print is our blood our debt our shame our struggle our pain our heart ach
2112,Pablo in blood
2113,PABLO POP-UP SHOP MARCH - FRI - PM SAT SUN - PM AT  WOOSTER IN NYC 
2114,Fixing Wolves ... Worked on it for  weeks. Life Of Pablo is a living breathing changing creative expression. #contemporarya
2115,Utah has eliminated homelessness by %
2116,Non artist trying to grab the paint brush
2117,My tweets are a form of contemporary art only compromised by people trying to tell me what to tweet and not to
2118,no one can ask me or try to tell me what to Instagram... It's my a
2119,on another note... I was thinking about getting an Instagram but only on one condition
2120,% Steve Ballmer. Let's meet this week if you have time. I was hanging with Chris Paul last nigh
2121,Steve Ballmer can I please redesign the Clippers masc
2122,I believe in us
2123,I think human beings can create a Utopia
2124,I care about quality
2125,I care about truth
2126,I care about our futu
2127,I care about peop
2128,everyone can say anything they want about me but they could never say that I didn't ca
